Linux 4.15.0-33-generic (themistocles) 	05/10/2019 	_x86_64_	(32 CPU)

10:58:47 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:58:50 PM       9     95.00      0.00      5.00      0.00      0.00      0.00
10:58:50 PM      10     95.96      0.00      4.04      0.00      0.00      0.00
10:58:50 PM      11     94.00      0.00      6.00      0.00      0.00      0.00
10:58:50 PM      12     95.96      0.00      4.04      0.00      0.00      0.00
10:58:50 PM      13     93.07      0.00      6.93      0.00      0.00      0.00
10:58:50 PM      14     94.95      0.00      5.05      0.00      0.00      0.00
10:58:50 PM      15      1.00      0.00      0.00      0.00      0.00     99.00

10:58:50 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:58:51 PM       0     25.00      0.00     10.00      0.00      0.00     65.00
10:58:51 PM       1     17.48      0.00      9.71      0.00      0.00     72.82
10:58:51 PM       2      9.68      0.00      8.60      0.00      0.00     81.72
10:58:51 PM       3     14.74      0.00      5.26      0.00      0.00     80.00
10:58:51 PM       4     44.44      0.00     20.20      0.00      0.00     35.35
10:58:51 PM       5      0.00      0.00      1.00      0.00      0.00     99.00
10:58:51 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
10:58:51 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
10:58:51 PM       8      0.00      0.00      0.99      0.00      0.00     99.01
10:58:51 PM       9     92.00      0.00      8.00      0.00      0.00      0.00
10:58:51 PM      10     95.00      0.00      5.00      0.00      0.00      0.00
10:58:51 PM      11     93.07      0.00      6.93      0.00      0.00      0.00
10:58:51 PM      12     95.00      0.00      5.00      0.00      0.00      0.00
10:58:51 PM      13     93.00      0.00      7.00      0.00      0.00      0.00
10:58:51 PM      14     94.06      0.00      5.94      0.00      0.00      0.00
10:58:51 PM      15      0.00      0.00      0.00      0.00      0.00    100.00

10:58:51 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:58:52 PM       0     24.74      0.00     19.59      0.00      0.00     55.67
10:58:52 PM       1     20.83      0.00      8.33      0.00      0.00     70.83
10:58:52 PM       2     21.57      0.00     10.78      0.00      0.00     67.65
10:58:52 PM       3     20.41      0.00      9.18      0.00      0.00     70.41
10:58:52 PM       4     52.00      0.00     26.00      0.00      0.00     22.00
10:58:52 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
10:58:52 PM       6      3.09      0.00      4.12      0.00      0.00     92.78
10:58:52 PM       7      0.00      0.00      0.99      0.00      0.00     99.01
10:58:52 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
10:58:52 PM       9     91.00      0.00      9.00      0.00      0.00      0.00
10:58:52 PM      10     92.00      0.00      8.00      0.00      0.00      0.00
10:58:52 PM      11     87.88      0.00     12.12      0.00      0.00      0.00
10:58:52 PM      12     95.00      0.00      5.00      0.00      0.00      0.00
10:58:52 PM      13     93.94      0.00      6.06      0.00      0.00      0.00
10:58:52 PM      14     92.93      0.00      6.06      0.00      0.00      1.01
10:58:52 PM      15      0.00      0.00      0.00      0.00      0.00    100.00

10:58:52 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:58:53 PM       0     29.17      0.00     18.75      0.00      0.00     52.08
10:58:53 PM       1     24.75      0.00     12.87      0.00      0.00     62.38
10:58:53 PM       2     19.80      0.00     12.87      0.00      0.00     67.33
10:58:53 PM       3     23.47      0.00      9.18      0.00      0.00     67.35
10:58:53 PM       4     50.52      0.00     29.90      0.00      0.00     19.59
10:58:53 PM       5      0.00      0.00      1.00      0.00      0.00     99.00
10:58:53 PM       6      0.00      0.00      2.02      0.00      0.00     97.98
10:58:53 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
10:58:53 PM       8      0.99      0.00      0.00      0.00      0.00     99.01
10:58:53 PM       9     91.92      0.00      7.07      0.00      0.00      1.01
10:58:53 PM      10     89.11      0.00     10.89      0.00      0.00      0.00
10:58:53 PM      11     92.00      0.00      8.00      0.00      0.00      0.00
10:58:53 PM      12     94.00      0.00      6.00      0.00      0.00      0.00
10:58:53 PM      13     91.09      0.00      8.91      0.00      0.00      0.00
10:58:53 PM      14     89.00      0.00     10.00      0.00      0.00      1.00
10:58:53 PM      15      0.00      0.00      0.00      0.00      0.00    100.00

10:58:53 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:58:54 PM       0     34.34      0.00     15.15      0.00      0.00     50.51
10:58:54 PM       1     21.65      0.00     11.34      0.00      0.00     67.01
10:58:54 PM       2     23.76      0.00     13.86      0.00      0.00     62.38
10:58:54 PM       3     24.04      0.00     13.46      0.00      0.00     62.50
10:58:54 PM       4     45.92      0.00     32.65      0.00      0.00     21.43
10:58:54 PM       5      0.00      0.00      1.00      0.00      0.00     99.00
10:58:54 PM       6      2.97      0.00      1.98      0.00      0.00     95.05
10:58:54 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
10:58:54 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
10:58:54 PM       9     60.82      0.00      9.28      0.00      0.00     29.90
10:58:54 PM      10     74.49      0.00      4.08      0.00      0.00     21.43
10:58:54 PM      11     75.00      0.00     10.00      0.00      0.00     15.00
10:58:54 PM      12     86.00      0.00      9.00      0.00      0.00      5.00
10:58:54 PM      13     87.88      0.00      9.09      0.00      0.00      3.03
10:58:54 PM      14     64.65      0.00      8.08      0.00      0.00     27.27
10:58:54 PM      15      0.00      0.00      0.00      0.00      0.00    100.00

10:58:54 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:58:55 PM       0     31.37      0.00     18.63      0.00      0.00     50.00
10:58:55 PM       1     18.45      0.00     15.53      0.00      0.00     66.02
10:58:55 PM       2     22.00      0.00     12.00      0.00      0.00     66.00
10:58:55 PM       3     25.00      0.00     11.00      0.00      0.00     64.00
10:58:55 PM       4     46.46      0.00     30.30      0.00      0.00     23.23
10:58:55 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
10:58:55 PM       6      3.09      0.00      1.03      0.00      0.00     95.88
10:58:55 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
10:58:55 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
10:58:55 PM       9     73.27      0.00      8.91      0.00      0.00     17.82
10:58:55 PM      10     72.73      0.00      7.07      0.00      0.00     20.20
10:58:55 PM      11     64.00      0.00      8.00      0.00      0.00     28.00
10:58:55 PM      12     65.69      0.00      4.90      0.00      0.00     29.41
10:58:55 PM      13     59.60      0.00      9.09      0.00      0.00     31.31
10:58:55 PM      14     52.48      0.00      7.92      0.00      0.00     39.60
10:58:55 PM      15      0.00      0.00      0.00      0.00      0.00    100.00

10:58:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:58:56 PM       0     23.23      0.00     11.11      0.00      0.00     65.66
10:58:56 PM       1     22.83      0.00     10.87      0.00      0.00     66.30
10:58:56 PM       2     23.00      0.00     14.00      0.00      0.00     63.00
10:58:56 PM       3     26.47      0.00     13.73      0.00      0.00     59.80
10:58:56 PM       4     50.53      0.00     26.32      0.00      0.00     23.16
10:58:56 PM       5      0.00      0.00      1.00      0.00      0.00     99.00
10:58:56 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
10:58:56 PM       7     36.36      0.00     10.10      0.00      0.00     53.54
10:58:56 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
10:58:56 PM       9     82.18      0.00      7.92      0.00      0.00      9.90
10:58:56 PM      10     77.55      0.00      9.18      0.00      0.00     13.27
10:58:56 PM      11     85.71      0.00      8.16      0.00      0.00      6.12
10:58:56 PM      12     71.29      0.00      4.95      0.00      0.00     23.76
10:58:56 PM      13     55.10      0.00      6.12      0.00      0.00     38.78
10:58:56 PM      14     65.31      0.00     10.20      0.00      0.00     24.49
10:58:56 PM      15      0.00      0.00      0.00      0.00      0.00    100.00

10:58:56 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:58:57 PM       0     24.27      0.00     12.62      0.00      0.00     63.11
10:58:57 PM       1     19.59      0.00     12.37      0.00      0.00     68.04
10:58:57 PM       2     22.34      0.00     13.83      0.00      0.00     63.83
10:58:57 PM       3     27.18      0.00     10.68      0.00      0.00     62.14
10:58:57 PM       4     52.00      0.00     31.00      0.00      0.00     17.00
10:58:57 PM       5      0.00      0.00      1.00      0.00      0.00     99.00
10:58:57 PM       6      0.00      0.00      1.98      0.00      0.00     98.02
10:58:57 PM       7     74.00      0.00     26.00      0.00      0.00      0.00
10:58:57 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
10:58:57 PM       9     89.11      0.00      7.92      0.00      0.00      2.97
10:58:57 PM      10     79.41      0.00      5.88      0.00      0.00     14.71
10:58:57 PM      11     84.00      0.00      6.00      0.00      0.00     10.00
10:58:57 PM      12     87.76      0.00      4.08      0.00      0.00      8.16
10:58:57 PM      13     85.29      0.00      3.92      0.98      0.00      9.80
10:58:57 PM      14     82.83      0.00      7.07      0.00      0.00     10.10
10:58:57 PM      15      0.00      0.00      1.00      0.00      0.00     99.00

10:58:57 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:58:58 PM       0     21.36      0.00     18.45      0.00      0.00     60.19
10:58:58 PM       1     29.59      0.00     13.27      0.00      0.00     57.14
10:58:58 PM       2     24.00      0.00     12.00      0.00      0.00     64.00
10:58:58 PM       3     25.96      0.00     14.42      0.00      0.00     59.62
10:58:58 PM       4     56.70      0.00     29.90      0.00      0.00     13.40
10:58:58 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
10:58:58 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
10:58:58 PM       7     72.00      0.00     28.00      0.00      0.00      0.00
10:58:58 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
10:58:58 PM       9     75.25      0.00      6.93      0.00      0.00     17.82
10:58:58 PM      10     89.11      0.00      6.93      0.00      0.00      3.96
10:58:58 PM      11     71.29      0.00      9.90      0.00      0.00     18.81
10:58:58 PM      12     69.61      0.00      7.84      0.00      0.00     22.55
10:58:58 PM      13     79.59      0.00      4.08      0.00      0.00     16.33
10:58:58 PM      14     51.96      0.00      8.82      0.00      0.00     39.22
10:58:58 PM      15      0.00      0.00      0.00      0.00      0.00    100.00

10:58:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:58:59 PM       0     22.11      0.00     11.58      0.00      0.00     66.32
10:58:59 PM       1     24.49      0.00     15.31      0.00      0.00     60.20
10:58:59 PM       2     20.00      0.00     14.00      0.00      0.00     66.00
10:58:59 PM       3     21.43      0.00     13.27      0.00      0.00     65.31
10:58:59 PM       4     51.46      0.00     35.92      0.00      0.00     12.62
10:58:59 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
10:58:59 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
10:58:59 PM       7     80.00      0.00     20.00      0.00      0.00      0.00
10:58:59 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
10:58:59 PM       9     69.90      0.00     11.65      0.00      0.00     18.45
10:58:59 PM      10     74.75      0.00     11.11      0.00      0.00     14.14
10:58:59 PM      11     71.72      0.00      9.09      0.00      0.00     19.19
10:58:59 PM      12     69.07      0.00      7.22      0.00      0.00     23.71
10:58:59 PM      13     89.32      0.00      3.88      0.00      0.00      6.80
10:58:59 PM      14     71.29      0.00      5.94      0.00      0.00     22.77
10:58:59 PM      15      0.00      0.00      0.00      0.00      0.00    100.00

10:58:59 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:59:00 PM       0     22.12      0.00     20.19      0.00      0.00     57.69
10:59:00 PM       1     24.49      0.00     12.24      0.00      0.00     63.27
10:59:00 PM       2     23.40      0.00      9.57      0.00      0.00     67.02
10:59:00 PM       3     22.22      0.00     14.14      0.00      0.00     63.64
10:59:00 PM       4     53.92      0.00     33.33      0.00      0.00     12.75
10:59:00 PM       5      0.00      0.00      1.98      0.00      0.00     98.02
10:59:00 PM       6      8.08      0.00      7.07      0.00      0.00     84.85
10:59:00 PM       7     74.75      0.00     25.25      0.00      0.00      0.00
10:59:00 PM       8      0.99      0.00      0.99      0.00      0.00     98.02
10:59:00 PM       9     61.86      0.00     12.37      0.00      0.00     25.77
10:59:00 PM      10     62.38      0.00      8.91      0.00      0.00     28.71
10:59:00 PM      11     81.00      0.00      5.00      0.00      0.00     14.00
10:59:00 PM      12     60.40      0.00      8.91      0.00      0.00     30.69
10:59:00 PM      13     71.58      0.00      5.26      0.00      0.00     23.16
10:59:00 PM      14     69.39      0.00      8.16      0.00      0.00     22.45
10:59:00 PM      15      0.98      0.00      0.98      0.00      0.00     98.04

10:59:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:59:01 PM       0     24.49      0.00     14.29      0.00      0.00     61.22
10:59:01 PM       1     22.45      0.00     16.33      0.00      0.00     61.22
10:59:01 PM       2     26.53      0.00     10.20      0.00      0.00     63.27
10:59:01 PM       3     26.26      0.00     13.13      0.00      0.00     60.61
10:59:01 PM       4     57.00      0.00     32.00      0.00      0.00     11.00
10:59:01 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
10:59:01 PM       6     10.10      0.00     10.10      0.00      0.00     79.80
10:59:01 PM       7     75.25      0.00     24.75      0.00      0.00      0.00
10:59:01 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
10:59:01 PM       9     55.10      0.00     10.20      0.00      0.00     34.69
10:59:01 PM      10     66.99      0.00      9.71      0.00      0.00     23.30
10:59:01 PM      11     65.31      0.00      8.16      0.00      0.00     26.53
10:59:01 PM      12     50.51      0.00      6.06      0.00      0.00     43.43
10:59:01 PM      13     84.00      0.00      8.00      0.00      0.00      8.00
10:59:01 PM      14     43.52      0.00      9.26      0.00      0.00     47.22
10:59:01 PM      15      0.00      0.00      0.00      0.00      0.00    100.00

10:59:01 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:59:02 PM       0     24.49      0.00     13.27      0.00      0.00     62.24
10:59:02 PM       1     26.47      0.00     13.73      0.00      0.00     59.80
10:59:02 PM       2     26.21      0.00     13.59      0.00      0.00     60.19
10:59:02 PM       3     27.88      0.00     14.42      0.00      0.00     57.69
10:59:02 PM       4     55.10      0.00     31.63      0.00      0.00     13.27
10:59:02 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
10:59:02 PM       6      8.00      0.00      8.00      0.00      0.00     84.00
10:59:02 PM       7     76.77      0.00     23.23      0.00      0.00      0.00
10:59:02 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
10:59:02 PM       9     72.28      0.00      6.93      0.00      0.00     20.79
10:59:02 PM      10     73.20      0.00      7.22      0.00      0.00     19.59
10:59:02 PM      11     68.75      0.00      8.33      0.00      0.00     22.92
10:59:02 PM      12     44.33      0.00      5.15      0.00      0.00     50.52
10:59:02 PM      13     54.64      0.00      6.19      0.00      0.00     39.18
10:59:02 PM      14     48.04      0.00      9.80      0.00      0.00     42.16
10:59:02 PM      15      0.00      0.00      1.00      0.00      0.00     99.00

10:59:02 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:59:03 PM       0     17.71      0.00      8.33      0.00      0.00     73.96
10:59:03 PM       1     15.31      0.00     12.24      0.00      0.00     72.45
10:59:03 PM       2     17.17      0.00     10.10      0.00      0.00     72.73
10:59:03 PM       3     15.46      0.00     12.37      0.00      0.00     72.16
10:59:03 PM       4     46.53      0.00     19.80      0.00      0.00     33.66
10:59:03 PM       5      0.00      0.00      1.00      0.00      0.00     99.00
10:59:03 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
10:59:03 PM       7     77.23      0.00     22.77      0.00      0.00      0.00
10:59:03 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
10:59:03 PM       9     16.00      0.00      6.00      0.00      0.00     78.00
10:59:03 PM      10     16.67      0.00      3.92      0.00      0.00     79.41
10:59:03 PM      11     32.67      0.00      5.94      0.00      0.00     61.39
10:59:03 PM      12     56.12      0.00     12.24      0.00      0.00     31.63
10:59:03 PM      13     50.48      0.00     13.33      0.00      0.00     36.19
10:59:03 PM      14     45.83      0.00      7.29      0.00      0.00     46.88
10:59:03 PM      15      0.99      0.00      0.00      0.00      0.00     99.01

10:59:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:59:04 PM       0     13.13      0.00      8.08      0.00      0.00     78.79
10:59:04 PM       1     10.75      0.00      5.38      0.00      0.00     83.87
10:59:04 PM       2     11.22      0.00      8.16      0.00      0.00     80.61
10:59:04 PM       3     17.00      0.00      5.00      0.00      0.00     78.00
10:59:04 PM       4     26.80      0.00     19.59      0.00      0.00     53.61
10:59:04 PM       5      0.00      0.00      0.99      0.00      0.00     99.01
10:59:04 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
10:59:04 PM       7     86.87      0.00     13.13      0.00      0.00      0.00
10:59:04 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
10:59:04 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
10:59:04 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
10:59:04 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
10:59:04 PM      12     63.00      0.00     10.00      0.00      0.00     27.00
10:59:04 PM      13     58.82      0.00      9.80      0.00      0.00     31.37
10:59:04 PM      14     34.34      0.00     11.11      0.00      0.00     54.55
10:59:04 PM      15      1.00      0.00      0.00      0.00      0.00     99.00

10:59:04 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:59:05 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
10:59:05 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
10:59:05 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
10:59:05 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
10:59:05 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
10:59:05 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
10:59:05 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
10:59:05 PM       7     24.00      0.00      4.00      0.00      0.00     72.00
10:59:05 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
10:59:05 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
10:59:05 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
10:59:05 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
10:59:05 PM      12      0.00      0.00      2.97      0.99      0.00     96.04
10:59:05 PM      13      1.00      0.00      2.00      0.00      0.00     97.00
10:59:05 PM      14      0.00      0.00      3.00      0.00      0.00     97.00
10:59:05 PM      15      0.00      0.00      0.00      0.00      0.00    100.00

10:59:05 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:59:06 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
10:59:06 PM       1      0.00      0.00      0.99      0.00      0.00     99.01
10:59:06 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
10:59:06 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
10:59:06 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
10:59:06 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
10:59:06 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
10:59:06 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
10:59:06 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
10:59:06 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
10:59:06 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
10:59:06 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
10:59:06 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
10:59:06 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
10:59:06 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
10:59:06 PM      15      0.00      0.00      1.00      0.00      0.00     99.00

10:59:06 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:59:07 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
10:59:07 PM      15      0.00      0.00      1.00      0.00      0.00     99.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:          0     17.92      0.00     10.87      0.00      0.00     71.21
Average:          1     15.81      0.00      8.97      0.00      0.00     75.23
Average:          2     15.41      0.00      8.64      0.00      0.00     75.95
Average:          3     16.81      0.00      8.55      0.00      0.00     74.64
Average:          4     37.32      0.00     21.06      0.00      0.00     41.62
Average:          5      0.00      0.00      0.50      0.00      0.00     99.50
Average:          6      1.76      0.00      1.81      0.00      0.00     96.43
Average:          7     33.82      0.00      9.90      0.00      0.00     56.28
Average:          8      0.10      0.00      0.10      0.00      0.00     99.80
Average:          9     60.48      0.00      6.35      0.00      0.00     33.17
Average:         10     61.87      0.00      5.60      0.00      0.00     32.53
Average:         11     62.27      0.00      6.17      0.00      0.00     31.56
Average:         12     64.01      0.00      5.86      0.05      0.00     30.08
Average:         13     66.42      0.00      5.96      0.05      0.00     27.58
Average:         14     58.76      0.00      6.94      0.00      0.00     34.30
Average:         15      0.35      0.00      0.30      0.00      0.00     99.35
