Linux 4.15.0-33-generic (themistocles) 	05/11/2019 	_x86_64_	(32 CPU)

12:47:34 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:47:40 PM       8     51.26      0.00     17.59      0.00      0.00     31.16
12:47:40 PM       9     76.62      0.00      4.48      0.00      0.00     18.91
12:47:40 PM      10     80.81      0.00      4.55      0.00      0.00     14.65
12:47:40 PM      11     71.00      0.00      6.00      0.00      0.00     23.00
12:47:40 PM      12     81.09      0.00      4.48      0.00      0.00     14.43
12:47:40 PM      13     82.41      0.00      5.03      0.00      0.00     12.56
12:47:40 PM      14     80.90      0.00      6.03      0.00      0.00     13.07
12:47:40 PM      15      0.50      0.00      0.00      0.00      0.00     99.50

12:47:40 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:47:42 PM       0     28.36      0.00      9.45      0.00      0.00     62.19
12:47:42 PM       1     18.37      0.00     10.71      0.00      0.00     70.92
12:47:42 PM       2     16.33      0.00      8.67      0.00      0.00     75.00
12:47:42 PM       3     32.29      0.00      9.90      0.00      0.00     57.81
12:47:42 PM       4     16.06      0.00      6.74      0.00      0.00     77.20
12:47:42 PM       5     14.72      0.00     10.15      0.00      0.00     75.13
12:47:42 PM       6     15.98      0.00      7.73      0.00      0.00     76.29
12:47:42 PM       7     17.26      0.00      7.11      0.00      0.00     75.63
12:47:42 PM       8     45.73      0.00     18.59      0.00      0.00     35.68
12:47:42 PM       9     61.22      0.00      4.08      0.00      0.00     34.69
12:47:42 PM      10     57.92      0.00      4.95      0.00      0.00     37.13
12:47:42 PM      11     53.81      0.00      4.06      0.00      0.00     42.13
12:47:42 PM      12     58.29      0.00      4.52      0.00      0.00     37.19
12:47:42 PM      13     59.30      0.00      5.53      0.00      0.00     35.18
12:47:42 PM      14     64.68      0.00      2.99      0.00      0.00     32.34
12:47:42 PM      15      1.01      0.00      0.00      0.00      0.00     98.99

12:47:42 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:47:44 PM       0     12.24      0.00      7.65      0.00      0.00     80.10
12:47:44 PM       1     13.13      0.00      6.57      0.00      0.00     80.30
12:47:44 PM       2     13.54      0.00      4.69      0.00      0.00     81.77
12:47:44 PM       3     14.14      0.00      7.07      0.00      0.00     78.79
12:47:44 PM       4     11.06      0.00      7.04      0.00      0.00     81.91
12:47:44 PM       5     14.00      0.00     10.00      0.00      0.00     76.00
12:47:44 PM       6     14.49      0.00      7.25      0.00      0.00     78.26
12:47:44 PM       7     11.94      0.00      6.47      0.00      0.00     81.59
12:47:44 PM       8     30.61      0.00     13.27      0.00      0.00     56.12
12:47:44 PM       9     46.31      0.00      4.93      0.00      0.00     48.77
12:47:44 PM      10     49.25      0.00      3.02      0.00      0.00     47.74
12:47:44 PM      11     47.50      0.00      4.50      0.00      0.00     48.00
12:47:44 PM      12     46.70      0.00      3.55      0.00      0.00     49.75
12:47:44 PM      13     48.02      0.00      3.47      0.00      0.00     48.51
12:47:44 PM      14     43.22      0.00      3.02      0.00      0.00     53.77
12:47:44 PM      15      0.50      0.00      0.50      0.00      0.00     99.00

12:47:44 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:47:46 PM       0     23.38      0.00     11.44      0.00      0.00     65.17
12:47:46 PM       1     13.20      0.00      6.60      0.00      0.00     80.20
12:47:46 PM       2     13.20      0.00      9.14      0.00      0.00     77.66
12:47:46 PM       3     15.08      0.00      6.03      0.00      0.00     78.89
12:47:46 PM       4     11.40      0.00      8.81      0.00      0.00     79.79
12:47:46 PM       5     15.35      0.00      7.43      0.00      0.00     77.23
12:47:46 PM       6     13.13      0.00      8.08      0.00      0.00     78.79
12:47:46 PM       7     15.00      0.00      5.50      0.00      0.00     79.50
12:47:46 PM       8     37.75      0.00     17.16      0.00      0.00     45.10
12:47:46 PM       9     53.77      0.00      3.52      0.00      0.00     42.71
12:47:46 PM      10     57.07      0.00      5.05      0.00      0.00     37.88
12:47:46 PM      11     50.25      0.00      3.02      0.00      0.00     46.73
12:47:46 PM      12     63.00      0.00      4.50      0.00      0.00     32.50
12:47:46 PM      13     60.30      0.00      6.03      0.00      0.00     33.67
12:47:46 PM      14     44.39      0.00      3.57      0.00      0.00     52.04
12:47:46 PM      15      2.51      0.00      0.00      0.00      0.00     97.49

12:47:46 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:47:48 PM       0     27.72      0.00      8.91      0.00      0.00     63.37
12:47:48 PM       1     14.36      0.00     10.26      0.00      0.00     75.38
12:47:48 PM       2     23.50      0.00      7.00      0.00      0.00     69.50
12:47:48 PM       3     14.80      0.00      8.67      0.00      0.00     76.53
12:47:48 PM       4     12.44      0.00      6.22      0.00      0.00     81.35
12:47:48 PM       5     12.69      0.00      8.63      0.00      0.00     78.68
12:47:48 PM       6     14.00      0.00      8.00      0.00      0.00     78.00
12:47:48 PM       7     14.71      0.00      7.35      0.00      0.00     77.94
12:47:48 PM       8     32.65      0.00     22.45      0.00      0.00     44.90
12:47:48 PM       9     35.50      0.00      4.00      0.00      0.00     60.50
12:47:48 PM      10     41.71      0.00      5.03      0.00      0.00     53.27
12:47:48 PM      11     40.91      0.00      4.55      0.00      0.00     54.55
12:47:48 PM      12     37.88      0.00      5.05      0.00      0.00     57.07
12:47:48 PM      13     42.42      0.00      6.06      0.00      0.00     51.52
12:47:48 PM      14     46.27      0.00      3.98      0.00      0.00     49.75
12:47:48 PM      15      0.00      0.00      0.50      0.00      0.00     99.50

12:47:48 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:47:50 PM       0     43.88      0.00      9.69      0.00      0.00     46.43
12:47:50 PM       1     16.08      0.00     10.05      0.00      0.00     73.87
12:47:50 PM       2     41.50      0.00      8.00      0.00      0.00     50.50
12:47:50 PM       3     16.02      0.00      9.22      0.00      0.00     74.76
12:47:50 PM       4     17.68      0.00      9.09      0.00      0.00     73.23
12:47:50 PM       5     17.33      0.00      6.93      0.00      0.00     75.74
12:47:50 PM       6     13.47      0.00      8.29      0.00      0.00     78.24
12:47:50 PM       7     15.50      0.00      6.00      0.00      0.00     78.50
12:47:50 PM       8     45.77      0.00     17.91      0.00      0.00     36.32
12:47:50 PM       9     34.01      0.00      4.57      0.00      0.00     61.42
12:47:50 PM      10     46.27      0.00      4.48      0.00      0.00     49.25
12:47:50 PM      11     40.00      0.00      5.64      0.00      0.00     54.36
12:47:50 PM      12     46.00      0.00      4.00      0.00      0.00     50.00
12:47:50 PM      13     51.23      0.00      3.94      0.00      0.00     44.83
12:47:50 PM      14     36.18      0.00      4.52      0.00      0.00     59.30
12:47:50 PM      15      2.00      0.00      0.00      0.00      0.00     98.00

12:47:50 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:47:52 PM       0     12.69      0.00      6.09      0.00      0.00     81.22
12:47:52 PM       1      9.28      0.00      6.19      0.00      0.00     84.54
12:47:52 PM       2     16.42      0.00      7.46      0.00      0.00     76.12
12:47:52 PM       3     15.08      0.00      6.03      0.00      0.00     78.89
12:47:52 PM       4     13.78      0.00      7.14      0.00      0.00     79.08
12:47:52 PM       5     12.44      0.00      5.70      0.00      0.00     81.87
12:47:52 PM       6     22.34      0.00      7.11      0.00      0.00     70.56
12:47:52 PM       7     16.50      0.00      6.00      0.00      0.00     77.50
12:47:52 PM       8     30.50      0.00     16.00      0.00      0.00     53.50
12:47:52 PM       9     24.87      0.00      2.54      0.00      0.00     72.59
12:47:52 PM      10     28.50      0.00      4.00      0.00      0.00     67.50
12:47:52 PM      11     44.55      0.00      4.46      0.00      0.00     50.99
12:47:52 PM      12     26.50      0.00      2.50      0.00      0.00     71.00
12:47:52 PM      13     31.98      0.00      2.54      0.00      0.00     65.48
12:47:52 PM      14     26.53      0.00      3.57      0.00      0.00     69.90
12:47:52 PM      15      1.50      0.00      0.00      0.00      0.00     98.50

12:47:52 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:47:54 PM       0     22.73      0.00     11.11      0.00      0.00     66.16
12:47:54 PM       1     40.82      0.00      7.65      0.00      0.00     51.53
12:47:54 PM       2     24.00      0.00      8.50      0.00      0.00     67.50
12:47:54 PM       3     19.39      0.00      6.63      0.00      0.00     73.98
12:47:54 PM       4     25.37      0.00     12.94      0.00      0.00     61.69
12:47:54 PM       5     23.86      0.00      9.14      0.00      0.00     67.01
12:47:54 PM       6     20.92      0.00      6.63      0.00      0.00     72.45
12:47:54 PM       7     16.00      0.00     11.00      0.00      0.00     73.00
12:47:54 PM       8     38.89      0.00     20.71      0.00      0.00     40.40
12:47:54 PM       9     36.32      0.00      6.47      0.00      0.00     57.21
12:47:54 PM      10     37.81      0.00      4.98      0.00      0.00     57.21
12:47:54 PM      11     26.26      0.00      4.55      0.00      0.00     69.19
12:47:54 PM      12     30.85      0.00      6.47      0.00      0.00     62.69
12:47:54 PM      13     24.87      0.00      5.18      0.00      0.00     69.95
12:47:54 PM      14     31.84      0.00      6.47      0.00      0.00     61.69
12:47:54 PM      15      3.50      0.00      1.00      0.00      0.00     95.50

12:47:54 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:47:56 PM       0     11.28      0.00      9.23      0.00      0.00     79.49
12:47:56 PM       1     19.60      0.00     10.55      0.00      0.00     69.85
12:47:56 PM       2     25.00      0.00      7.65      0.00      0.00     67.35
12:47:56 PM       3     21.00      0.00      9.50      0.00      0.00     69.50
12:47:56 PM       4     17.65      0.00      8.82      0.00      0.00     73.53
12:47:56 PM       5     19.21      0.00      7.88      0.00      0.00     72.91
12:47:56 PM       6     20.10      0.00      8.04      0.00      0.00     71.86
12:47:56 PM       7     17.73      0.00      9.85      0.00      0.00     72.41
12:47:56 PM       8     26.53      0.00     15.31      0.00      0.00     58.16
12:47:56 PM       9     25.74      0.00      4.46      0.00      0.00     69.80
12:47:56 PM      10     21.83      0.00      4.06      0.00      0.00     74.11
12:47:56 PM      11     33.67      0.00      4.02      0.00      0.00     62.31
12:47:56 PM      12     18.37      0.00      4.08      0.00      0.00     77.55
12:47:56 PM      13     23.12      0.00      3.52      0.00      0.00     73.37
12:47:56 PM      14     26.15      0.00      4.10      0.00      0.00     69.74
12:47:56 PM      15      6.03      0.00      2.51      0.00      0.00     91.46

12:47:56 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:47:58 PM       0     18.92      0.00      9.73      0.00      0.00     71.35
12:47:58 PM       1     22.77      0.00     10.40      0.00      0.00     66.83
12:47:58 PM       2     22.61      0.00     10.05      0.00      0.00     67.34
12:47:58 PM       3     22.84      0.00      9.14      0.00      0.00     68.02
12:47:58 PM       4     20.21      0.00     11.92      0.00      0.00     67.88
12:47:58 PM       5     22.61      0.00     10.05      0.00      0.00     67.34
12:47:58 PM       6     20.92      0.00     10.71      0.00      0.00     68.37
12:47:58 PM       7     20.51      0.00     12.82      0.00      0.00     66.67
12:47:58 PM       8     38.81      0.00     19.40      0.00      0.00     41.79
12:47:58 PM       9     21.50      0.00      5.00      0.00      0.00     73.50
12:47:58 PM      10     50.99      0.00      8.91      0.00      0.00     40.10
12:47:58 PM      11     24.27      0.00      4.37      0.00      0.00     71.36
12:47:58 PM      12     24.75      0.00      5.56      0.00      0.00     69.70
12:47:58 PM      13     21.46      0.00      6.83      0.00      0.00     71.71
12:47:58 PM      14     22.84      0.00      5.58      0.00      0.00     71.57
12:47:58 PM      15     16.00      0.00      4.00      0.00      0.00     80.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:          0     22.52      0.00      8.34      0.00      0.00     69.14
Average:          1     16.68      0.00      7.64      0.00      0.00     75.68
Average:          2     18.99      0.00      7.12      0.00      0.00     73.89
Average:          3     17.08      0.00      6.94      0.00      0.00     75.98
Average:          4     14.97      0.00      7.70      0.00      0.00     77.33
Average:          5     15.64      0.00      7.46      0.00      0.00     76.90
Average:          6     15.58      0.00      7.62      0.00      0.00     76.80
Average:          7     14.30      0.00      7.32      0.00      0.00     78.38
Average:          8     37.53      0.00     16.36      0.00      0.00     46.11
Average:          9     49.71      0.00      4.72      0.00      0.00     45.58
Average:         10     54.80      0.00      4.84      0.00      0.00     40.36
Average:         11     51.65      0.00      4.35      0.00      0.00     44.00
Average:         12     51.36      0.00      4.81      0.00      0.00     43.84
Average:         13     52.38      0.00      4.89      0.00      0.00     42.73
Average:         14     50.59      0.00      4.70      0.00      0.00     44.71
Average:         15      3.13      0.00      0.71      0.00      0.00     96.16
