Linux 4.15.0-33-generic (themistocles) 	05/11/2019 	_x86_64_	(32 CPU)

12:50:21 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:29 PM       7     15.66      0.00      6.57      0.00      0.00     77.78
12:50:29 PM       8     16.75      0.00     10.34      0.00      0.00     72.91
12:50:29 PM       9     40.20      0.00      3.02      0.00      0.00     56.78
12:50:29 PM      10     35.90      0.00      2.05      0.00      0.00     62.05
12:50:29 PM      11     41.21      0.00      2.01      0.00      0.00     56.78
12:50:29 PM      12     37.56      0.00      1.52      0.00      0.00     60.91
12:50:29 PM      13     35.86      0.00      2.53      0.00      0.00     61.62
12:50:29 PM      14     46.57      0.00      2.45      0.00      0.00     50.98
12:50:29 PM      15      0.00      0.00      0.50      0.00      0.00     99.50

12:50:29 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:31 PM       0     12.37      0.00     12.89      0.00      0.00     74.74
12:50:31 PM       1     17.26      0.00     10.15      0.00      0.00     72.59
12:50:31 PM       2     15.50      0.00     11.50      0.00      0.00     73.00
12:50:31 PM       3     14.72      0.00     11.68      0.00      0.00     73.60
12:50:31 PM       4     17.00      0.00     11.00      0.00      0.00     72.00
12:50:31 PM       5     16.50      0.00      9.50      0.00      0.00     74.00
12:50:31 PM       6     22.17      0.00     12.32      0.00      0.00     65.52
12:50:31 PM       7     15.58      0.00     10.05      0.00      0.00     74.37
12:50:31 PM       8     22.11      0.00     12.56      0.00      0.00     65.33
12:50:31 PM       9     43.28      0.00      2.99      0.00      0.00     53.73
12:50:31 PM      10     39.00      0.00      2.50      0.00      0.00     58.50
12:50:31 PM      11     48.04      0.00      3.92      0.00      0.00     48.04
12:50:31 PM      12     41.00      0.00      4.00      0.00      0.00     55.00
12:50:31 PM      13     38.78      0.00      5.10      0.00      0.00     56.12
12:50:31 PM      14     36.36      0.00      2.53      0.00      0.00     61.11
12:50:31 PM      15      1.01      0.00      0.00      0.00      0.00     98.99

12:50:31 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:33 PM       0     18.05      0.00      9.27      0.00      0.00     72.68
12:50:33 PM       1     14.51      0.00      6.22      0.00      0.00     79.27
12:50:33 PM       2     14.57      0.00      8.54      0.00      0.00     76.88
12:50:33 PM       3     14.36      0.00      9.90      0.00      0.00     75.74
12:50:33 PM       4     17.26      0.00      6.09      0.00      0.00     76.65
12:50:33 PM       5     20.71      0.00     11.62      0.00      0.00     67.68
12:50:33 PM       6     14.85      0.00      9.41      0.00      0.00     75.74
12:50:33 PM       7     14.29      0.00      7.14      0.00      0.00     78.57
12:50:33 PM       8     19.80      0.00     14.36      0.00      0.00     65.84
12:50:33 PM       9     33.85      0.00      3.59      0.00      0.00     62.56
12:50:33 PM      10     35.57      0.00      3.09      0.00      0.00     61.34
12:50:33 PM      11     42.21      0.00      3.02      0.00      0.00     54.77
12:50:33 PM      12     39.80      0.00      2.99      0.00      0.00     57.21
12:50:33 PM      13     27.45      0.00      2.94      0.00      0.00     69.61
12:50:33 PM      14     34.33      0.00      3.48      0.00      0.00     62.19
12:50:33 PM      15      0.50      0.00      0.00      0.00      0.00     99.50

12:50:33 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:35 PM       0     19.79      0.00     11.98      0.00      0.00     68.23
12:50:35 PM       1     14.80      0.00      6.63      0.00      0.00     78.57
12:50:35 PM       2     15.46      0.00      7.22      0.00      0.00     77.32
12:50:35 PM       3     15.58      0.00      7.04      0.00      0.00     77.39
12:50:35 PM       4     17.24      0.00      6.40      0.00      0.00     76.35
12:50:35 PM       5     16.26      0.00      8.37      0.00      0.00     75.37
12:50:35 PM       6     12.37      0.00      7.22      0.00      0.00     80.41
12:50:35 PM       7     15.76      0.00      7.88      0.00      0.00     76.35
12:50:35 PM       8     19.50      0.00     10.50      0.00      0.00     70.00
12:50:35 PM       9     44.33      0.00      2.06      0.00      0.00     53.61
12:50:35 PM      10     45.69      0.00      2.03      0.00      0.00     52.28
12:50:35 PM      11     46.46      0.00      3.03      0.00      0.00     50.51
12:50:35 PM      12     35.53      0.00      2.54      0.00      0.00     61.93
12:50:35 PM      13     63.41      0.00      3.90      0.00      0.00     32.68
12:50:35 PM      14     46.53      0.00      1.49      0.00      0.00     51.98
12:50:35 PM      15      0.50      0.00      0.50      0.00      0.00     99.00

12:50:35 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:37 PM       0     20.41      0.00     12.76      0.00      0.00     66.84
12:50:37 PM       1     14.74      0.00      6.32      0.00      0.00     78.95
12:50:37 PM       2     15.08      0.00      8.54      0.00      0.00     76.38
12:50:37 PM       3     14.65      0.00      8.08      0.00      0.00     77.27
12:50:37 PM       4     17.33      0.00      7.43      0.00      0.00     75.25
12:50:37 PM       5     13.71      0.00      8.12      0.00      0.00     78.17
12:50:37 PM       6     14.14      0.00      8.59      0.00      0.00     77.27
12:50:37 PM       7     16.50      0.00      7.50      0.00      0.00     76.00
12:50:37 PM       8     21.50      0.00      9.00      0.00      0.00     69.50
12:50:37 PM       9     29.80      0.00      1.52      0.00      0.00     68.69
12:50:37 PM      10     81.91      0.00      3.52      0.00      0.00     14.57
12:50:37 PM      11     30.65      0.00      2.51      0.00      0.00     66.83
12:50:37 PM      12     40.61      0.00      3.55      0.00      0.00     55.84
12:50:37 PM      13     83.92      0.00      2.01      0.00      0.00     14.07
12:50:37 PM      14     39.80      0.00      3.48      0.00      0.00     56.72
12:50:37 PM      15      0.50      0.00      0.00      0.00      0.00     99.50

12:50:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:39 PM       0     22.11      0.00     14.07      0.00      0.00     63.82
12:50:39 PM       1     16.92      0.00      8.46      0.00      0.00     74.63
12:50:39 PM       2     17.33      0.00     10.89      0.00      0.00     71.78
12:50:39 PM       3     17.82      0.00      8.42      0.00      0.00     73.76
12:50:39 PM       4     20.20      0.00      7.07      0.00      0.00     72.73
12:50:39 PM       5     13.68      0.00      8.42      0.00      0.00     77.89
12:50:39 PM       6     16.33      0.00      7.65      0.00      0.00     76.02
12:50:39 PM       7     16.08      0.00      9.05      0.00      0.00     74.87
12:50:39 PM       8     25.25      0.00     10.10      0.00      0.00     64.65
12:50:39 PM       9     25.37      0.00      3.98      0.00      0.00     70.65
12:50:39 PM      10     40.80      0.00      1.49      0.00      0.00     57.71
12:50:39 PM      11     30.30      0.00      4.04      0.00      0.00     65.66
12:50:39 PM      12     32.67      0.00      3.47      0.00      0.00     63.86
12:50:39 PM      13     29.50      0.00      5.50      0.00      0.00     65.00
12:50:39 PM      14     26.40      0.00      2.54      0.00      0.00     71.07
12:50:39 PM      15      0.50      0.00      0.00      0.00      0.00     99.50

12:50:39 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:41 PM       0     22.17      0.00     12.32      0.00      0.00     65.52
12:50:41 PM       1     13.64      0.00      7.07      0.00      0.00     79.29
12:50:41 PM       2     14.85      0.00      9.90      0.00      0.00     75.25
12:50:41 PM       3     15.50      0.00      7.50      0.00      0.00     77.00
12:50:41 PM       4     12.63      0.00      9.09      0.00      0.00     78.28
12:50:41 PM       5     16.00      0.00      7.00      0.00      0.00     77.00
12:50:41 PM       6     15.76      0.00      8.87      0.00      0.00     75.37
12:50:41 PM       7     14.07      0.00      8.54      0.00      0.00     77.39
12:50:41 PM       8     20.41      0.00      9.69      0.00      0.00     69.90
12:50:41 PM       9     24.50      0.00      4.50      0.00      0.00     71.00
12:50:41 PM      10     21.39      0.00      3.98      0.00      0.00     74.63
12:50:41 PM      11     16.75      0.00      2.54      0.00      0.00     80.71
12:50:41 PM      12     26.40      0.00      4.06      0.00      0.00     69.54
12:50:41 PM      13     26.37      0.00      3.48      0.00      0.00     70.15
12:50:41 PM      14     17.09      0.00      3.02      0.00      0.00     79.90
12:50:41 PM      15      0.50      0.00      0.00      0.00      0.00     99.50

12:50:41 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:43 PM       0     18.42      0.00     14.74      0.00      0.00     66.84
12:50:43 PM       1     12.95      0.00      7.77      0.00      0.00     79.27
12:50:43 PM       2     17.35      0.00      6.63      0.00      0.00     76.02
12:50:43 PM       3     13.33      0.00      8.72      0.00      0.00     77.95
12:50:43 PM       4     14.21      0.00      9.14      0.00      0.00     76.65
12:50:43 PM       5     14.93      0.00      9.45      0.00      0.00     75.62
12:50:43 PM       6     16.42      0.00      7.46      0.00      0.00     76.12
12:50:43 PM       7     17.68      0.00      6.06      0.00      0.00     76.26
12:50:43 PM       8     22.50      0.00     13.00      0.00      0.00     64.50
12:50:43 PM       9     23.23      0.00      3.54      0.00      0.00     73.23
12:50:43 PM      10     20.40      0.00      4.98      0.00      0.00     74.63
12:50:43 PM      11     22.89      0.00      2.99      0.00      0.00     74.13
12:50:43 PM      12     20.00      0.00      4.00      0.00      0.00     76.00
12:50:43 PM      13     29.65      0.00      3.02      0.00      0.00     67.34
12:50:43 PM      14     27.64      0.00      5.03      0.00      0.00     67.34
12:50:43 PM      15      0.50      0.00      0.50      0.00      0.00     99.00

12:50:43 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:45 PM       0     21.94      0.00     11.73      0.00      0.00     66.33
12:50:45 PM       1     14.95      0.00      5.67      0.00      0.00     79.38
12:50:45 PM       2     15.50      0.00      8.50      0.00      0.00     76.00
12:50:45 PM       3     14.87      0.00      6.67      0.00      0.00     78.46
12:50:45 PM       4     17.16      0.00      8.33      0.00      0.00     74.51
12:50:45 PM       5     14.72      0.00      7.11      0.00      0.00     78.17
12:50:45 PM       6     14.50      0.00      8.50      0.00      0.00     77.00
12:50:45 PM       7     16.41      0.00      6.15      0.00      0.00     77.44
12:50:45 PM       8     21.50      0.00     13.00      0.00      0.00     65.50
12:50:45 PM       9     20.00      0.00      4.00      0.00      0.00     76.00
12:50:45 PM      10     28.00      0.00      4.00      0.00      0.00     68.00
12:50:45 PM      11     27.00      0.00      4.50      0.00      0.00     68.50
12:50:45 PM      12     26.34      0.00      3.90      0.00      0.00     69.76
12:50:45 PM      13     29.95      0.00      3.55      0.00      0.00     66.50
12:50:45 PM      14     25.12      0.00      3.94      0.00      0.00     70.94
12:50:45 PM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:50:45 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:47 PM       0     19.27      0.00      8.33      0.00      0.00     72.40
12:50:47 PM       1     17.26      0.00      9.64      0.00      0.00     73.10
12:50:47 PM       2     16.75      0.00      7.88      0.00      0.00     75.37
12:50:47 PM       3     17.56      0.00      9.27      0.00      0.00     73.17
12:50:47 PM       4     17.65      0.00      9.80      0.00      0.00     72.55
12:50:47 PM       5     15.00      0.00      9.00      0.00      0.00     76.00
12:50:47 PM       6     13.43      0.00     10.45      0.00      0.00     76.12
12:50:47 PM       7     17.77      0.00      6.60      0.00      0.00     75.63
12:50:47 PM       8     23.00      0.00     12.00      0.00      0.00     65.00
12:50:47 PM       9     25.13      0.00      2.51      0.00      0.00     72.36
12:50:47 PM      10     21.03      0.00      1.03      0.00      0.00     77.95
12:50:47 PM      11     26.13      0.00      2.51      0.00      0.00     71.36
12:50:47 PM      12     23.74      0.00      3.03      0.00      0.00     73.23
12:50:47 PM      13     22.45      0.00      4.08      0.00      0.00     73.47
12:50:47 PM      14     21.32      0.00      2.03      0.00      0.00     76.65
12:50:47 PM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:50:47 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:49 PM       0     13.64      0.00     12.12      0.00      0.00     74.24
12:50:49 PM       1     16.75      0.00     11.33      0.00      0.00     71.92
12:50:49 PM       2     12.18      0.00      8.12      0.00      0.00     79.70
12:50:49 PM       3     15.50      0.00      7.50      0.00      0.00     77.00
12:50:49 PM       4     11.79      0.00      8.21      0.00      0.00     80.00
12:50:49 PM       5     15.58      0.00      6.53      0.00      0.00     77.89
12:50:49 PM       6      9.95      0.00      8.38      0.00      0.00     81.68
12:50:49 PM       7     11.50      0.00     10.50      0.00      0.00     78.00
12:50:49 PM       8     20.69      0.00     13.79      0.00      0.00     65.52
12:50:49 PM       9     17.65      0.00      4.41      0.00      0.00     77.94
12:50:49 PM      10     21.11      0.00      4.02      0.00      0.00     74.87
12:50:49 PM      11     13.00      0.00      3.00      0.00      0.00     84.00
12:50:49 PM      12     15.58      0.00      3.02      0.00      0.00     81.41
12:50:49 PM      13     16.16      0.00      2.53      0.00      0.00     81.31
12:50:49 PM      14     15.27      0.00      3.45      0.00      0.00     81.28
12:50:49 PM      15      0.00      0.00      0.50      0.00      0.00     99.50

12:50:49 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:51 PM       0     18.00      0.00     13.00      0.00      0.00     69.00
12:50:51 PM       1     15.53      0.00      7.28      0.00      0.00     77.18
12:50:51 PM       2     13.86      0.00      6.93      0.00      0.00     79.21
12:50:51 PM       3     13.40      0.00      6.19      0.00      0.00     80.41
12:50:51 PM       4     14.14      0.00      7.07      0.00      0.00     78.79
12:50:51 PM       5     13.13      0.00      6.57      0.00      0.00     80.30
12:50:51 PM       6     12.24      0.00      6.12      0.00      0.00     81.63
12:50:51 PM       7     12.82      0.00      5.64      0.00      0.00     81.54
12:50:51 PM       8     15.98      0.00     11.34      0.00      0.00     72.68
12:50:51 PM       9     15.42      0.00      2.99      0.00      0.00     81.59
12:50:51 PM      10     19.10      0.00      2.51      0.00      0.00     78.39
12:50:51 PM      11     20.79      0.00      3.96      0.00      0.00     75.25
12:50:51 PM      12     23.62      0.00      2.01      0.00      0.00     74.37
12:50:51 PM      13     20.79      0.00      2.48      0.00      0.00     76.73
12:50:51 PM      14     16.67      0.00      2.53      0.00      0.00     80.81
12:50:51 PM      15      0.50      0.00      0.00      0.00      0.00     99.50

12:50:51 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:53 PM       0     23.50      0.00     14.00      0.00      0.00     62.50
12:50:53 PM       1     14.51      0.00      7.77      0.00      0.00     77.72
12:50:53 PM       2     18.09      0.00      7.54      0.00      0.00     74.37
12:50:53 PM       3     16.91      0.00     11.11      0.00      0.00     71.98
12:50:53 PM       4     17.91      0.00      7.46      0.00      0.00     74.63
12:50:53 PM       5     17.00      0.00      8.50      0.00      0.00     74.50
12:50:53 PM       6     19.19      0.00      5.56      0.00      0.00     75.25
12:50:53 PM       7     16.84      0.00      7.65      0.00      0.00     75.51
12:50:53 PM       8     22.99      0.00     15.51      0.00      0.00     61.50
12:50:53 PM       9     16.26      0.00      3.45      0.00      0.00     80.30
12:50:53 PM      10     15.15      0.00      4.55      0.00      0.00     80.30
12:50:53 PM      11     23.62      0.00      2.51      0.00      0.00     73.87
12:50:53 PM      12     11.73      0.00      4.08      0.00      0.00     84.18
12:50:53 PM      13     17.00      0.00      4.00      0.00      0.00     79.00
12:50:53 PM      14     15.00      0.00      4.50      0.00      0.00     80.50
12:50:53 PM      15      0.50      0.00      0.50      0.00      0.00     99.00

12:50:53 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:55 PM       0     20.81      0.00      9.64      0.00      0.00     69.54
12:50:55 PM       1     15.27      0.00      7.88      0.00      0.00     76.85
12:50:55 PM       2     15.31      0.00      8.67      0.00      0.00     76.02
12:50:55 PM       3     13.27      0.00      8.16      0.00      0.00     78.57
12:50:55 PM       4     13.92      0.00      6.70      0.00      0.00     79.38
12:50:55 PM       5     15.08      0.00      7.04      0.00      0.00     77.89
12:50:55 PM       6     16.67      0.00      7.35      0.00      0.00     75.98
12:50:55 PM       7     15.08      0.00      8.54      0.00      0.00     76.38
12:50:55 PM       8     20.90      0.00     12.44      0.00      0.00     66.67
12:50:55 PM       9     13.57      0.00      3.52      0.00      0.00     82.91
12:50:55 PM      10     12.50      0.00      4.50      0.00      0.00     83.00
12:50:55 PM      11     13.93      0.00      3.48      0.00      0.00     82.59
12:50:55 PM      12     17.77      0.00      4.06      0.00      0.00     78.17
12:50:55 PM      13     14.07      0.00      3.52      0.00      0.00     82.41
12:50:55 PM      14     15.27      0.00      5.42      0.00      0.00     79.31
12:50:55 PM      15      2.50      0.00      0.50      0.00      0.00     97.00

12:50:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:57 PM       0     21.72      0.00     10.61      0.00      0.00     67.68
12:50:57 PM       1     17.73      0.00      9.36      0.00      0.00     72.91
12:50:57 PM       2     18.91      0.00      8.96      0.00      0.00     72.14
12:50:57 PM       3     14.87      0.00      8.72      0.00      0.00     76.41
12:50:57 PM       4     17.59      0.00      8.04      0.00      0.00     74.37
12:50:57 PM       5     13.85      0.00      9.23      0.00      0.00     76.92
12:50:57 PM       6     17.56      0.00     12.20      0.00      0.00     70.24
12:50:57 PM       7     18.09      0.00      5.53      0.00      0.00     76.38
12:50:57 PM       8     21.65      0.00     12.37      0.00      0.00     65.98
12:50:57 PM       9     11.22      0.00      4.88      0.00      0.00     83.90
12:50:57 PM      10     15.92      0.00      3.48      0.00      0.00     80.60
12:50:57 PM      11     12.12      0.00      3.03      0.00      0.00     84.85
12:50:57 PM      12      9.79      0.00      2.58      0.00      0.00     87.63
12:50:57 PM      13     16.50      0.00      3.88      0.00      0.00     79.61
12:50:57 PM      14     47.98      0.00      3.54      0.00      0.00     48.48
12:50:57 PM      15      3.50      0.00      0.50      0.00      0.00     96.00

12:50:57 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:59 PM       0     19.21      0.00      8.87      0.00      0.00     71.92
12:50:59 PM       1     11.00      0.00      6.50      0.00      0.00     82.50
12:50:59 PM       2     11.94      0.00      6.97      0.00      0.00     81.09
12:50:59 PM       3     12.44      0.00      8.46      0.00      0.00     79.10
12:50:59 PM       4     10.71      0.00      6.12      0.00      0.00     83.16
12:50:59 PM       5     12.81      0.00      6.40      0.00      0.00     80.79
12:50:59 PM       6     13.66      0.00      5.85      0.00      0.00     80.49
12:50:59 PM       7     11.00      0.00      7.50      0.00      0.00     81.50
12:50:59 PM       8     18.69      0.00     10.10      0.00      0.00     71.21
12:50:59 PM       9     10.95      0.00      2.99      0.00      0.00     86.07
12:50:59 PM      10     10.45      0.00      3.48      0.00      0.00     86.07
12:50:59 PM      11      8.81      0.00      2.07      0.00      0.00     89.12
12:50:59 PM      12     11.06      0.00      3.52      0.00      0.00     85.43
12:50:59 PM      13      9.55      0.00      4.52      0.00      0.00     85.93
12:50:59 PM      14      8.67      0.00      3.06      0.00      0.00     88.27
12:50:59 PM      15      1.51      0.00      0.00      0.00      0.00     98.49

12:50:59 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:51:01 PM       0     25.38      0.00     13.71      0.00      0.00     60.91
12:51:01 PM       1     17.50      0.00      9.00      0.00      0.00     73.50
12:51:01 PM       2     17.82      0.00     10.89      0.00      0.00     71.29
12:51:01 PM       3     19.19      0.00      8.08      0.00      0.00     72.73
12:51:01 PM       4     18.23      0.00     10.84      0.00      0.00     70.94
12:51:01 PM       5     18.05      0.00     11.22      0.00      0.00     70.73
12:51:01 PM       6     17.68      0.00     10.61      0.00      0.00     71.72
12:51:01 PM       7     16.58      0.00      8.29      0.00      0.00     75.13
12:51:01 PM       8     28.43      0.00     12.69      0.00      0.00     58.88
12:51:01 PM       9     24.14      0.00      3.94      0.00      0.00     71.92
12:51:01 PM      10     18.50      0.00      4.50      0.00      0.00     77.00
12:51:01 PM      11     20.79      0.00      3.47      0.00      0.00     75.74
12:51:01 PM      12     11.98      0.00      4.69      0.00      0.00     83.33
12:51:01 PM      13     14.29      0.00      5.61      0.00      0.00     80.10
12:51:01 PM      14     21.21      0.00      6.57      0.00      0.00     72.22
12:51:01 PM      15      1.00      0.00      0.50      0.00      0.00     98.50

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:          0     19.65      0.00     11.07      0.00      0.00     69.27
Average:          1     15.59      0.00      7.27      0.00      0.00     77.14
Average:          2     14.95      0.00      8.28      0.00      0.00     76.77
Average:          3     15.86      0.00      8.12      0.00      0.00     76.02
Average:          4     16.16      0.00      7.82      0.00      0.00     76.02
Average:          5     16.56      0.00      7.93      0.00      0.00     75.51
Average:          6     16.92      0.00      7.92      0.00      0.00     75.16
Average:          7     15.99      0.00      7.39      0.00      0.00     76.62
Average:          8     20.34      0.00     11.52      0.00      0.00     68.15
Average:          9     33.28      0.00      3.65      0.00      0.00     63.07
Average:         10     36.53      0.00      3.57      0.00      0.00     59.90
Average:         11     34.76      0.00      3.33      0.00      0.00     61.90
Average:         12     33.60      0.00      3.53      0.00      0.00     62.87
Average:         13     37.35      0.00      3.80      0.00      0.00     58.85
Average:         14     35.35      0.00      3.65      0.00      0.00     61.00
Average:         15      0.80      0.00      0.23      0.00      0.00     98.97
